timestamp,open,high,low,close,volume_from,volume_to
2026-05-12T05:00:00,80812.75,80823.01,80583.63,80650.33,389.82,31466388.2
2026-05-12T06:00:00,80650.33,80766.97,80474.02,80761.19,418.19,33715353.03
2026-05-12T07:00:00,80761.19,80983.73,80604.01,80861.37,1046.09,84531300.04
2026-05-12T08:00:00,80861.37,80909.5,80370.77,80437.21,1463.66,118058359.05
2026-05-12T09:00:00,80437.21,80872.14,80364.55,80521.02,1918.28,154652216.28
2026-05-12T10:00:00,80521.02,80641.32,80154.87,80311.28,1218.96,97967887.24
2026-05-12T11:00:00,80311.28,80402.38,79820.43,79975.53,1582.87,126835248.53
2026-05-12T12:00:00,79975.53,80567.11,79931.56,80498.22,782.45,62841286.45
2026-05-12T13:00:00,80498.22,80735.73,80405.96,80654.9,643.66,51857758.2
2026-05-12T14:00:00,80654.9,80859.8,80654.79,80823.93,777.18,62766731.98
2026-05-12T15:00:00,80823.93,80871.57,80623.13,80679.13,632.47,51078971.35
2026-05-12T16:00:00,80679.13,80719.08,80480.77,80573.28,388.72,31334513.25
2026-05-12T17:00:00,80573.28,80775.32,80571.12,80643.98,291.92,23550468.36
2026-05-12T18:00:00,80643.98,80696.57,80422.31,80485.29,305.29,24594593.69
2026-05-12T19:00:00,80485.29,80758.11,80397.08,80700.47,432.51,34864243.64
2026-05-12T20:00:00,80700.47,81181.45,80661.4,80984.76,689.15,55820253.23
2026-05-12T21:00:00,80984.76,81263.92,80920.92,81039.14,360.58,29231005.85
2026-05-12T22:00:00,81039.14,81279.44,80972.23,81239.92,314.67,25522724.72
2026-05-12T23:00:00,81239.92,81262.76,81107.07,81215.56,273.54,22208867.12
2026-05-13T00:00:00,81215.56,81225.11,80972.69,80995.77,199.98,16215221.27
2026-05-13T01:00:00,80995.77,81134.11,80952.16,80959.94,241.22,19548323.54
2026-05-13T02:00:00,80959.94,81026.47,80870.18,80998.95,218.78,17706326.32
2026-05-13T03:00:00,80998.95,81173.81,80917.81,81163.21,425.32,34472222.24
2026-05-13T04:00:00,81163.21,81287.55,81103.46,81254.19,505.79,41074523.24
2026-05-13T05:00:00,81254.19,81263.85,80783.09,80783.2,394.63,31957417.85
2026-05-13T06:00:00,80783.2,80816.39,80472.03,80474.7,436.54,35186486.4
2026-05-13T07:00:00,80474.7,80565.63,79826.22,80177.79,1264.84,101402118.87
2026-05-13T08:00:00,80177.79,80323.78,79551.69,79623.74,1973.39,157540425.01
2026-05-13T09:00:00,79623.74,79869.52,79446.51,79730.94,1864.62,148582520
2026-05-13T10:00:00,79730.94,79828.97,78764.58,78795.46,2165.34,171563784.4
2026-05-13T11:00:00,78795.46,79197.01,78713.93,79072.14,2876.11,226947056.03
2026-05-13T12:00:00,79072.14,79542.32,79071.3,79500.3,2095.59,166180182.63
2026-05-13T13:00:00,79500.3,79791.54,79500.16,79585.01,1452.79,115750640.7
2026-05-13T14:00:00,79585.01,79618.88,79369.6,79614.96,1107.97,88078664.94
2026-05-13T15:00:00,79614.96,79733.63,79586.67,79680.46,651.65,51901669.76
2026-05-13T16:00:00,79680.46,79682.34,79308.63,79367.52,499.57,39689640.04
2026-05-13T17:00:00,79367.52,79442.33,79195.47,79399.2,535.74,42489123.8
2026-05-13T18:00:00,79399.2,79472.93,79200.53,79290.82,426.93,33867320.66
2026-05-13T19:00:00,79290.82,79656.35,79283.05,79551.85,595.77,47363368.86
2026-05-13T20:00:00,79551.85,79660.6,79385.82,79577.57,550.59,43796491.09
2026-05-13T21:00:00,79577.57,79651.03,79203.3,79339.82,608.06,48333282.94
2026-05-13T22:00:00,79339.82,79427.74,78893.68,79011.35,957.35,75770064.34
2026-05-13T23:00:00,79011.35,79440.81,78951.83,79422.19,486.21,38533766.68
2026-05-14T00:00:00,79422.19,79961.98,79344.4,79785.93,708.89,56454461.15
2026-05-14T01:00:00,79785.93,79913.61,79735.33,79782.08,408.71,32627623.76
2026-05-14T02:00:00,79782.08,79906.73,79674.74,79715.65,335.92,26804870.8
2026-05-14T03:00:00,79715.65,79904.67,79605.65,79788.55,359.19,28654960.03
2026-05-14T04:00:00,79788.55,79871.52,79541.72,79596.14,447.6,35651012.72
2026-05-14T05:00:00,79596.14,79722.1,79385.03,79542.2,445.14,35423162.5
2026-05-14T06:00:00,79542.2,79576.27,79197.38,79220.07,461.83,36643433.95
2026-05-14T07:00:00,79220.07,79763.86,79201.45,79747.74,957.7,76189749.29
2026-05-14T08:00:00,79747.74,80040.63,79650.54,79684.62,2484.06,198364044.9
2026-05-14T09:00:00,79684.62,81004.85,79536.62,80956.43,3653.1,293144821.03
2026-05-14T10:00:00,80956.43,81333.86,80811.71,81301.27,2930.54,237540654.04
2026-05-14T11:00:00,81301.27,81903.35,81089.03,81886.18,5543.57,451801276.51
2026-05-14T12:00:00,81886.18,82054.12,81276.24,81677.16,3019.02,246755047.5
2026-05-14T13:00:00,81677.16,81973.56,81440.94,81585.42,3039.6,248584644.68
2026-05-14T14:00:00,81585.42,81740.28,81332.18,81427.53,2686.12,218863893.47
2026-05-14T15:00:00,81427.53,81611.8,81154.62,81405.41,1605.18,130714221.47
2026-05-14T16:00:00,81405.41,81522.28,81260.89,81380.07,516.61,42042567.5
2026-05-14T17:00:00,81380.07,81551.45,81329.52,81444.37,415.27,33823580.73
2026-05-14T18:00:00,81444.37,81445.28,81037.11,81078.53,625.68,50828064.82
2026-05-14T19:00:00,81078.53,81647.1,81051.94,81506.34,845.71,68855804.13
2026-05-14T20:00:00,81506.34,81604.37,81094.33,81127.88,667.62,54328679.79
2026-05-14T21:00:00,81127.88,81339.87,80735.27,81285,1127.98,91368406.56
2026-05-14T22:00:00,81285,81328.71,80923.46,81056.12,510.22,41380386.15
2026-05-14T23:00:00,81056.12,81091.53,80686.05,80711.48,471.5,38155828.95
2026-05-15T00:00:00,80711.48,80868.39,80308.44,80349.17,1006.58,81069510.83
2026-05-15T01:00:00,80349.17,80622.48,80309.74,80577.54,516.13,41532281.49
2026-05-15T02:00:00,80577.54,80988.17,80556.51,80820.51,485.89,39261629.31
2026-05-15T03:00:00,80820.51,80828.8,80413.48,80638.17,590.33,47596911.11
2026-05-15T04:00:00,80638.17,80665.52,80360.95,80481.46,537.48,43272550.56
2026-05-15T05:00:00,80481.46,80765.42,80407.9,80708.58,454.9,36646288.86
2026-05-15T06:00:00,80708.58,80749.19,80587.38,80620.67,204.57,16496524.43
2026-05-15T07:00:00,80620.67,80637.15,80327.94,80380.02,712.48,57328631.74
2026-05-15T08:00:00,80380.02,80380.2,78650.66,78718.67,4403.18,349230553.5
2026-05-15T09:00:00,78718.67,79294.96,78609.32,79129.15,2520.77,199253715.97
2026-05-15T10:00:00,79129.15,79346.35,78991.28,79123.95,1137.51,90046127.13
2026-05-15T11:00:00,79123.95,79353.08,79104.38,79268.14,993.47,78694477.21
2026-05-15T12:00:00,79268.14,79475.28,79197.67,79432.59,876.51,69537781.76
2026-05-15T13:00:00,79432.59,79535.62,79134.37,79240.27,1017.62,80686854.86
2026-05-15T14:00:00,79240.27,79254.93,79018.47,79093.85,1098.78,86912700.59
2026-05-15T15:00:00,79093.85,79181.58,78965.08,79086.9,579.38,45825455.96
2026-05-15T16:00:00,79086.9,79169.54,78872.7,78933.82,361.02,28542263.15
2026-05-15T17:00:00,78933.82,79109.11,78931.87,79063.49,367.36,29035361.78
2026-05-15T18:00:00,79063.49,79117.29,79033.13,79065.04,420.5,33247728.8
2026-05-15T19:00:00,79065.04,79185.56,79031.58,79068.95,376.43,29781056.88
2026-05-15T20:00:00,79068.95,79139.2,78969.03,79121.32,354.68,28038404.63
2026-05-15T21:00:00,79121.32,79163.55,79034.52,79102.14,286.73,22679530.72
2026-05-15T22:00:00,79102.14,79143.71,79015.01,79039.5,432.38,34201636.3
2026-05-15T23:00:00,79039.5,79093.21,78826.47,78999.73,311.93,24637215.33
2026-05-16T00:00:00,78999.73,79004.16,78900.39,78986.5,204.98,16187167
2026-05-16T01:00:00,78986.5,79015.48,78426.19,78607.02,678.37,53392093.9
2026-05-16T02:00:00,78607.02,78619.75,78023.42,78340.94,1041.19,81572284.25
2026-05-16T03:00:00,78340.94,78498.25,78301.77,78384.46,429.55,33673863.09
2026-05-16T04:00:00,78384.46,78402.6,77880.48,78053.08,807.8,63067421.31
2026-05-16T05:00:00,78053.08,78066.16,77618.9,77928.97,786.78,61245346.4
2026-05-16T06:00:00,77928.97,78160.78,77928.91,78055.41,295.2,23046715.39
2026-05-16T07:00:00,78055.41,78098.87,77897.01,77987.1,495.48,38652845.29
2026-05-16T08:00:00,77987.1,77988.48,77811.49,77985.8,433.82,33795239.39
2026-05-16T09:00:00,77985.8,78316.67,77865.47,78099.41,509.16,39738432.57
2026-05-16T10:00:00,78099.41,78256.55,78047.98,78209.42,343.97,26882804.03
2026-05-16T11:00:00,78209.42,78334.9,78101.07,78177.39,486.86,38081470.71
2026-05-16T12:00:00,78177.39,78292.93,78172.13,78181.65,299.61,23441075.56
2026-05-16T13:00:00,78181.65,78307.76,78122.67,78206.71,315.01,24634226.06
2026-05-16T14:00:00,78206.71,78279,78179.02,78233.21,195.64,15305726.48
2026-05-16T15:00:00,78233.21,78291.56,78175.79,78220.04,217.84,17043405.84
2026-05-16T16:00:00,78220.04,78277.27,78180.51,78241.46,227.64,17809705.63
2026-05-16T17:00:00,78241.46,78251.04,78141.88,78156.89,142.56,11148132.97
2026-05-16T18:00:00,78156.89,78233.4,78097.31,78114.75,196.82,15385691.62
2026-05-16T19:00:00,78114.75,78210.32,77777.48,77917.87,376.37,29379915.95
2026-05-16T20:00:00,77917.87,78084.25,77701.8,77705.27,615.93,47972927.34
2026-05-16T21:00:00,77705.27,77910.36,77699.65,77871.91,391.97,30513138.73
2026-05-16T22:00:00,77871.91,78061.81,77864.07,77994.35,236.46,18438009.83
2026-05-16T23:00:00,77994.35,78175.31,77976.12,78132.56,236.51,18468952.25
2026-05-17T00:00:00,78132.56,78292.62,78083.82,78101.56,186.04,14545450.24
2026-05-17T01:00:00,78101.56,78178.37,77994.48,78073.76,149.69,11687274.73
2026-05-17T02:00:00,78073.76,78183.61,78033.3,78153.75,122.59,9576122
2026-05-17T03:00:00,78153.75,78167.47,78007.25,78063.32,150.82,11775668.17
2026-05-17T04:00:00,78063.32,78265.24,78051.86,78225.14,232.84,18188123.75
2026-05-17T05:00:00,78225.14,78572.78,78217.98,78434.25,402.56,31570684.29
2026-05-17T06:00:00,78434.25,78446.01,78271.11,78385.87,175.18,13727045.7
2026-05-17T07:00:00,78385.87,78520.97,78312.49,78340.35,271.97,21323790.92
2026-05-17T08:00:00,78340.35,78340.9,78151.88,78183.65,228.4,17871423.26
2026-05-17T09:00:00,78183.65,78191.79,77823.32,78026.44,489.58,38191805.97
2026-05-17T10:00:00,78026.44,78095.18,77892.42,78022.27,329.55,25706614.63
2026-05-17T11:00:00,78022.27,78157.91,78000.24,78008.78,229.92,17950223.15
2026-05-17T12:00:00,78008.78,78064.69,77825.63,78062.83,408.9,31872750.24
2026-05-17T13:00:00,78062.83,78241.35,77980.73,78233.54,322.68,25208929.91
2026-05-17T14:00:00,78233.54,78439.87,78184.05,78382.89,344.49,26967144.24
2026-05-17T15:00:00,78382.89,78409.74,78214.37,78238.17,278.73,21820820.63
2026-05-17T16:00:00,78238.17,78455.78,78211.87,78370.4,413.62,32412757.09
2026-05-17T17:00:00,78370.4,78375.85,77781.94,77953.81,867.56,67703643.62
2026-05-17T18:00:00,77953.81,77961.59,76693.41,77416.47,2177.96,168471349.92
2026-05-17T19:00:00,77416.47,77437.41,76876.76,77168.65,1609.4,124094781.58
2026-05-17T20:00:00,77168.65,77246.08,76711.54,77078.3,1146.59,88219089.78
2026-05-17T21:00:00,77078.3,77180.79,76930.53,76988.92,281.93,21731977.72
2026-05-03T20:00:00,78534.84,79827,78406.15,79764.7,1791.51,141796972.76
2026-05-03T21:00:00,79764.7,80424.21,79533.52,80165,2796.01,223562344.74
2026-05-03T22:00:00,80165,80439.36,79908.42,80302.37,1330.65,106657312.63
2026-05-03T23:00:00,80302.37,80605.58,80221.49,80323.12,852.93,68558830.24
2026-05-04T00:00:00,80323.12,80388.24,79954.18,80012.43,694.27,55613508.63
2026-05-04T01:00:00,80012.43,80034.7,79480.69,79861.21,903.2,72035584.35
2026-05-04T02:00:00,79861.21,79927.23,79665.3,79690.01,380.81,30388748.64
2026-05-04T03:00:00,79690.01,79787.9,79584.9,79693.62,613.33,48873750.44
2026-05-04T04:00:00,79693.62,79907.22,79633.37,79819.21,446.61,35624021.88
2026-05-04T05:00:00,79819.21,79863.63,78204.21,78936.66,2723.75,214655835.13
2026-05-04T06:00:00,78936.66,79124.97,78698.53,78783.36,737.03,58139093.53
2026-05-04T07:00:00,78783.36,79012.07,78705.86,78852.19,674.82,53234340.44
2026-05-04T08:00:00,78852.19,79109.37,78566.98,78778.01,1446.15,114057917.51
2026-05-04T09:00:00,78778.01,80556.25,78487.77,80227.81,3013.72,240029789.52
2026-05-04T10:00:00,80227.81,80381.33,79339.97,80029.84,3746.95,299237570.13
2026-05-04T11:00:00,80029.84,80400.12,79618.12,80028.43,1877.83,150409827.99
2026-05-04T12:00:00,80028.43,80762.6,80022.32,80394.3,1903.87,153124268.34
2026-05-04T13:00:00,80394.3,80441.54,80024.93,80106.32,925.32,74258883.28
2026-05-04T14:00:00,80106.32,80133.33,79880.86,80049.24,1068.41,85476897.2
2026-05-04T15:00:00,80049.24,80162.72,79897.49,79939.59,988.43,79095149.17
2026-05-04T16:00:00,79939.59,80378.89,79933.39,80257.44,397.43,31869600.86
2026-05-04T17:00:00,80257.44,80394.97,80047.31,80062.29,471.65,37814029.72
2026-05-04T18:00:00,80062.29,80062.89,79740.89,79847.88,410.02,32744655.85
2026-05-04T19:00:00,79847.88,80180.17,79795.71,80165.15,558.92,44714480.5
2026-05-04T20:00:00,80165.15,80383.6,80068.85,80349.97,539.28,43280515.64
2026-05-04T21:00:00,80349.97,80905.84,80299.53,80551.13,878.03,70751646.63
2026-05-04T22:00:00,80551.13,81084.15,80453.3,80881.04,1089.34,88054375.52
2026-05-04T23:00:00,80881.04,80976.36,80720.38,80900.82,745.84,60309028.89
2026-05-05T00:00:00,80900.82,81323.29,80834.04,80970.78,1197.82,97121070.21
2026-05-05T01:00:00,80970.78,81010.09,80791.06,80972.44,447.91,36228964.28
2026-05-05T02:00:00,80972.44,81133.58,80834.69,80855.25,535.23,43347712.63
2026-05-05T03:00:00,80855.25,80887.94,80713.28,80805.13,466.24,37686241.75
2026-05-05T04:00:00,80805.13,80808.09,80515.61,80577.24,434.26,35016418.81
2026-05-05T05:00:00,80577.24,80837.98,80520.8,80834.69,420.44,33947570.19
2026-05-05T06:00:00,80834.69,81108.99,80785.55,81021.33,711.68,57608187.88
2026-05-05T07:00:00,81021.33,81321,80932.68,81281.63,899.4,73035611.43
2026-05-05T08:00:00,81281.63,81729.47,81200.86,81337.61,2508.37,204434875.63
2026-05-05T09:00:00,81337.61,81500.72,80943.92,81333.84,1901.9,154510938.23
2026-05-05T10:00:00,81333.84,81707.24,81237.21,81544.56,1478.91,120632763.4
2026-05-05T11:00:00,81544.56,81619.61,81051.39,81290.33,1251.17,101775284.95
2026-05-05T12:00:00,81290.33,81462.43,81191.14,81272.91,643.39,52320983.72
2026-05-05T13:00:00,81272.91,81608.18,81272.79,81519.81,953.43,77677300.45
2026-05-05T14:00:00,81519.81,81684.04,81415.01,81608.3,1105.56,90188399.92
2026-05-05T15:00:00,81608.3,81780.3,81515.1,81650.73,1381.69,112817836.5
2026-05-05T16:00:00,81650.73,81788.81,81313.48,81412.63,583.76,47600357.1
2026-05-05T17:00:00,81412.63,81605.77,80811.56,81114.15,1367.37,110997374.1
2026-05-05T18:00:00,81114.15,81210.46,80780.75,80906.66,854.56,69195967.08
2026-05-05T19:00:00,80906.66,81249.04,80719.84,81014.07,1035.71,83889648.89
2026-05-05T20:00:00,81014.07,81529.23,80975.08,81426.85,696.49,56608184.59
2026-05-05T21:00:00,81426.85,81435.96,81041.06,81356.69,547.85,44513072.94
2026-05-05T22:00:00,81356.69,81751,81351.41,81577.65,600.56,48966929.48
2026-05-05T23:00:00,81577.65,81637.4,81265.39,81325.8,440.7,35898042.25
2026-05-06T00:00:00,81325.8,81332.99,81045.62,81315,411.29,33400638.67
2026-05-06T01:00:00,81315,81513.22,81205.45,81475.56,384.87,31319543.84
2026-05-06T02:00:00,81475.56,81602.72,81307.06,81362.46,397.06,32352454.89
2026-05-06T03:00:00,81362.46,81989.17,81321.27,81954.36,1335.16,109181326.94
2026-05-06T04:00:00,81954.36,82056.45,81677.03,81994.8,1391.95,114009386.23
2026-05-06T05:00:00,81994.8,82384.93,81962.38,82283.44,1377.8,113213912.41
2026-05-06T06:00:00,82283.44,82813.94,82256.38,82512.24,1448.79,119644320.2
2026-05-06T07:00:00,82512.24,82532.49,82163.31,82219.22,1276.14,105074292.15
2026-05-06T08:00:00,82219.22,82219.22,81588.57,81659.33,2093.5,171449485.99
2026-05-06T09:00:00,81659.33,81972.11,81124.69,81522.61,2114.79,172457494.57
2026-05-06T10:00:00,81522.61,81806.96,81302.36,81696.83,1038.06,84717295.19
2026-05-06T11:00:00,81696.83,81885.13,81427.98,81624.45,1277.72,104343091.42
2026-05-06T12:00:00,81624.45,81706.04,81388.16,81452.49,1081.41,88170454
2026-05-06T13:00:00,81452.49,81554.41,81263.06,81349,781.3,63603776.49
2026-05-06T14:00:00,81349,81505.45,81187.49,81460.73,728.06,59231800.77
2026-05-06T15:00:00,81460.73,81704.5,81303.76,81429.06,803.21,65474306.89
2026-05-06T16:00:00,81429.06,81622.04,81304.96,81540.17,376.58,30681293.38
2026-05-06T17:00:00,81540.17,81546.84,81237.8,81341.24,545.15,44341449.06
2026-05-06T18:00:00,81341.24,81443.47,80995.21,81434.43,655.5,53226030.37
2026-05-06T19:00:00,81434.43,81484.16,80973.08,81016.55,808.33,65606081.66
2026-05-06T20:00:00,81016.55,81281.19,80845.64,81167.31,927.17,75174878.61
2026-05-06T21:00:00,81167.31,81177.84,80887.97,81119.06,645.13,52250432.7
2026-05-06T22:00:00,81119.06,81119.1,80829.41,80840.76,399.25,32322817.75
2026-05-06T23:00:00,80840.76,80984.01,80728.34,80972.99,383.51,31016263.37
2026-05-07T00:00:00,80972.99,81165.9,80960.75,81082.71,301.81,24467084.31
2026-05-07T01:00:00,81082.71,81439.9,80882.99,81438.86,457.84,37163297.07
2026-05-07T02:00:00,81438.86,81705.84,81396.44,81518.12,520.07,42414328.56
2026-05-07T03:00:00,81518.12,81588.6,81200.19,81222.47,455.56,37076702.05
2026-05-07T04:00:00,81222.47,81222.87,80848.57,80921.83,531.64,43076976
2026-05-07T05:00:00,80921.83,80995.49,80569.3,80835.52,507.87,41033734.29
2026-05-07T06:00:00,80835.52,81036.71,80775.75,80857.78,620.73,50229582.43
2026-05-07T07:00:00,80857.78,81197.06,80829.75,81162.55,786.29,63715470.26
2026-05-07T08:00:00,81162.55,81162.6,80242.2,80492.61,1684.06,135821861.08
2026-05-07T09:00:00,80492.61,80681.15,80034.24,80156.64,1888.98,151744956.33
2026-05-07T10:00:00,80156.64,80265.81,79700.9,79885.1,2736.62,218821581.39
2026-05-07T11:00:00,79885.1,80002.2,79695.25,79784.09,1287.21,102755926.23
2026-05-07T12:00:00,79784.09,80135.68,79477.87,80091.4,1210.7,96629648.16
2026-05-07T13:00:00,80091.4,80280.18,79997.41,80207.67,1210.59,97043169.92
2026-05-07T14:00:00,80207.67,80207.78,79924.42,80135.27,849.93,68057779.64
2026-05-07T15:00:00,80135.27,80366.74,79855.31,79876.49,741.7,59403579.66
2026-05-07T16:00:00,79876.49,79923.75,79649.63,79723.25,524.07,41815828.18
2026-05-07T17:00:00,79723.25,79979.04,79575.63,79911.4,712.74,56842340.56
2026-05-07T18:00:00,79911.4,80058.39,79860.65,80005.6,373.68,29882699.45
2026-05-07T19:00:00,80005.6,80131.16,79725.74,79821.9,456.9,36544772.14
2026-05-07T20:00:00,79821.9,79889.79,79610.54,79733.12,350.32,27936769.61
2026-05-07T21:00:00,79733.12,79747.87,79332.74,79470.82,633.95,50412710.15
2026-05-07T22:00:00,79470.82,79653.47,79182.56,79566.53,447.09,35515103.26
2026-05-07T23:00:00,79566.53,79746.9,79541.15,79648.94,180.22,14353915.26
2026-05-08T00:00:00,79648.94,79767.59,79593.3,79595.14,188.2,14992031.58
2026-05-08T01:00:00,79595.14,79636.96,79402.9,79503.32,304.16,24185827.21
2026-05-08T02:00:00,79503.32,79714.68,79229.15,79669.75,542.17,43057417.83
2026-05-08T03:00:00,79669.75,79977.29,79653.76,79879.49,483.67,38609950.45
2026-05-08T04:00:00,79879.49,80046.41,79780.64,79863.12,376.15,30056911.72
2026-05-08T05:00:00,79863.12,80269.17,79775.98,80205.9,725.6,58100438.17
2026-05-08T06:00:00,80205.9,80321.61,80131.72,80226.58,621.26,49843389.68
2026-05-08T07:00:00,80226.58,80502.97,79967.76,80024.16,757.51,60769864.6
2026-05-08T08:00:00,80024.16,80091.37,79524.92,79628.54,1152.89,91899886.15
2026-05-08T09:00:00,79628.54,80421.28,79627.18,80133.25,1395.01,111727335.02
2026-05-08T10:00:00,80133.25,80189.46,79600.57,80127.43,936.55,74824809.07
2026-05-08T11:00:00,80127.43,80168.84,79722.53,79783.23,860.19,68720025.51
2026-05-08T12:00:00,79783.23,80253.97,79719.57,80052.47,1044.03,83557712.09
2026-05-08T13:00:00,80052.47,80293.22,80052.41,80077.36,973.59,78091147.97
2026-05-08T14:00:00,80077.36,80167.91,79950.09,80158.98,608.8,48746593.88
2026-05-08T15:00:00,80158.98,80289.79,80077.5,80127.45,652.66,52346407.43
2026-05-08T16:00:00,80127.45,80258.19,80105.81,80257.26,331.41,26573867.62
2026-05-08T17:00:00,80257.26,80410.84,80233.05,80274.91,348.77,28017941.64
2026-05-08T18:00:00,80274.91,80290.68,80108.68,80191.99,411.86,33028748.43
2026-05-08T19:00:00,80191.99,80237.53,80125.91,80234.9,237.76,19063412.88
2026-05-08T20:00:00,80234.9,80436.88,80219,80323.05,281.83,22643831.82
2026-05-08T21:00:00,80323.05,80476.12,80322.96,80418.69,226.49,18211597.18
2026-05-08T22:00:00,80418.69,80551.3,80311.86,80386.85,200.55,16128218.09
2026-05-08T23:00:00,80386.85,80667.42,80369.79,80384.57,297.7,23966321.89
2026-05-09T00:00:00,80384.57,80478.62,80351.48,80377.31,185.7,14932542.72
2026-05-09T01:00:00,80377.31,80427.99,80196.94,80252.83,251.99,20231851.67
2026-05-09T02:00:00,80252.83,80293.27,80128.38,80221.03,214.72,17222647.45
2026-05-09T03:00:00,80221.03,80437.98,80210.3,80403.08,296.64,23837959.35
2026-05-09T04:00:00,80403.08,80408.63,80206.04,80232.62,246.75,19803845.11
2026-05-09T05:00:00,80232.62,80341.61,80165.64,80261.6,353.71,28374844.39
2026-05-09T06:00:00,80261.6,80362.65,80249.32,80331.2,184.36,14809421
2026-05-09T07:00:00,80331.2,80407.41,80263.17,80393.67,187.53,15065721.82
2026-05-09T08:00:00,80393.67,80412.51,80311.6,80387.08,241.81,19433752.47
2026-05-09T09:00:00,80387.08,80420.21,80246.15,80321.12,284.11,22818033.67
2026-05-09T10:00:00,80321.12,80586.61,80224.38,80519.26,340.94,27421533.88
2026-05-09T11:00:00,80519.26,80761.69,80478.57,80610.98,463.27,37350680.61
2026-05-09T12:00:00,80610.98,80910.19,80610.91,80799.95,469.66,37943095.49
2026-05-09T13:00:00,80799.95,81060.04,80773.6,80897.24,401.67,32501194.3
2026-05-09T14:00:00,80897.24,80947.46,80767.86,80930.77,251.5,20337924.23
2026-05-09T15:00:00,80930.77,80930.83,80732.8,80798.76,183.66,14841122.3
2026-05-09T16:00:00,80798.76,80887.32,80464.7,80770.14,145.43,11752387.27
2026-05-09T17:00:00,80770.14,80810.2,80665.47,80755.73,196.7,15882868.78
2026-05-09T18:00:00,80755.73,80827.08,80611.02,80661,209.69,16920164.87
2026-05-09T19:00:00,80661,80753.56,80607.89,80658.37,282.54,22796291.93
2026-05-09T20:00:00,80658.37,80670.9,80557.71,80666.14,221.56,17860531.37
2026-05-09T21:00:00,80666.14,80773.03,80594.48,80763.49,169.94,13711508.98
2026-05-09T22:00:00,80763.49,80867.49,80693.45,80757.7,197.2,15928705.92
2026-05-09T23:00:00,80757.7,80827.32,80715.77,80746.48,127.33,10284345.13
2026-05-10T00:00:00,80746.48,80796.81,80662.95,80681.87,136.5,11020914.08
2026-05-10T01:00:00,80681.87,80739.01,80638.53,80720.53,146.59,11828540.49
2026-05-10T02:00:00,80720.53,80789.68,80712.12,80725.64,103.83,8385386.4
2026-05-10T03:00:00,80725.64,80889.99,80704.96,80816.51,153.96,12442351.16
2026-05-10T04:00:00,80816.51,80899.74,80739.27,80794.83,199.43,16115044.15
2026-05-10T05:00:00,80794.83,80872.8,80683.7,80857.81,321.65,25979293.8
